// DO NOT EDIT! Generated by mimex - Mindustry Metadata Extractor
name;id;logicId;visibility;size;subclass;configurable;category;range;hasItems;acceptsItems;separateItemCapacity;itemCapacity;noSideBlend;unloadable;hasLiquids;outputsLiquid;liquidCapacity;hasPower;consumesPower;outputsPower;connectedPower;conductivePower;maxNodes;outputFacing;rotate;unitPlans
additive-reconstructor;210;-1;shown;3;Reconstructor;false;units;0.0;true;true;;80;;true;false;false;10.0;true;true;false;;;0;true;true;
multiplicative-reconstructor;211;-1;shown;5;Reconstructor;false;units;0.0;true;true;;260;;true;false;false;10.0;true;true;false;;;0;true;true;
exponential-reconstructor;212;-1;shown;7;Reconstructor;false;units;0.0;true;true;;1700;;true;true;false;60.0;true;true;false;;;0;true;true;
tetrative-reconstructor;213;-1;shown;9;Reconstructor;false;units;0.0;true;true;;2000;;true;true;false;180.0;true;true;false;;;0;true;true;
repair-point;214;-1;shown;1;RepairPoint;false;units;0.0;false;false;;10;;true;false;false;10.0;true;true;false;;;0;true;false;
resupply-point;215;-1;ammoOnly;2;ResupplyPoint;false;units;0.0;true;true;;20;;true;false;false;10.0;false;true;false;;;0;true;false;
power-source;216;-1;sandboxOnly;1;PowerSource;true;power;6.0;false;false;;10;;true;false;false;10.0;true;false;true;;;100;true;false;
power-void;217;-1;sandboxOnly;1;PowerVoid;false;power;0.0;false;false;;10;;true;false;false;10.0;true;true;false;;;0;true;false;
item-source;218;-1;sandboxOnly;1;ItemSource;true;distribution;0.0;true;true;;10;;true;false;false;10.0;false;true;false;;;0;true;false;
item-void;219;-1;sandboxOnly;1;ItemVoid;false;distribution;0.0;false;true;;10;;true;false;false;10.0;false;true;false;;;0;true;false;
liquid-source;220;-1;sandboxOnly;1;LiquidSource;true;liquid;0.0;false;false;;10;;true;true;true;100.0;false;true;false;;;0;true;false;
liquid-void;221;-1;sandboxOnly;1;LiquidVoid;false;liquid;0.0;false;false;;10;;true;true;false;10.0;false;true;false;;;0;true;false;
illuminator;222;-1;lightingOnly;1;LightBlock;true;effect;0.0;false;false;;10;;true;false;false;10.0;true;true;false;;;0;true;false;
legacy-mech-pad;223;-1;hidden;1;LegacyMechPad;false;distribution;0.0;false;true;;10;;true;false;false;10.0;true;true;false;;;0;true;false;
legacy-unit-factory;224;-1;hidden;1;LegacyUnitFactory;false;distribution;0.0;true;true;;10;;true;false;false;10.0;true;true;false;;;0;true;false;
legacy-unit-factory-air;225;-1;hidden;1;LegacyUnitFactory;false;distribution;0.0;true;true;;10;;true;false;false;10.0;true;true;false;;;0;true;false;
legacy-unit-factory-ground;226;-1;hidden;1;LegacyUnitFactory;false;distribution;0.0;true;true;;10;;true;false;false;10.0;true;true;false;;;0;true;false;
launch-pad;227;-1;campaignOnly;3;LaunchPad;true;effect;0.0;true;false;;100;;true;false;false;10.0;true;true;false;;;0;true;false;
launch-pad-large;228;-1;debugOnly;4;LaunchPad;true;effect;0.0;true;false;;300;;true;false;false;10.0;true;true;false;;;0;true;false;
interplanetary-accelerator;229;-1;campaignOnly;7;Accelerator;true;effect;0.0;true;true;;25000;;true;false;false;10.0;true;true;false;;;0;true;false;
message;230;-1;shown;1;MessageBlock;true;logic;0.0;false;false;;10;;true;false;false;10.0;false;true;false;;;0;true;false;
switch;231;-1;shown;1;SwitchBlock;true;logic;0.0;false;false;;10;;true;false;false;10.0;false;true;false;;;0;true;false;
micro-processor;232;-1;shown;1;LogicBlock;true;logic;10.0;false;false;;10;;true;false;false;10.0;false;true;false;;;0;true;false;
logic-processor;233;-1;shown;2;LogicBlock;true;logic;22.0;false;false;;10;;true;false;false;10.0;false;true;false;;;0;true;false;
hyper-processor;234;-1;shown;3;LogicBlock;true;logic;42.0;false;false;;10;;true;true;false;10.0;false;true;false;;;0;true;false;
memory-cell;235;-1;shown;1;MemoryBlock;false;logic;0.0;false;false;;10;;true;false;false;10.0;false;true;false;;;0;true;false;
memory-bank;236;-1;shown;2;MemoryBlock;false;logic;0.0;false;false;;10;;true;false;false;10.0;false;true;false;;;0;true;false;
logic-display;237;-1;shown;3;LogicDisplay;false;logic;0.0;false;false;;10;;true;false;false;10.0;false;true;false;;;0;true;false;
large-logic-display;238;-1;shown;6;LogicDisplay;false;logic;0.0;false;false;;10;;true;false;false;10.0;false;true;false;;;0;true;false;
block-forge;239;-1;debugOnly;3;BlockForge;true;crafting;0.0;true;true;;10;;true;false;false;10.0;true;true;false;;;0;true;true;
block-loader;240;-1;debugOnly;3;BlockLoader;false;distribution;0.0;true;true;;25;;true;false;false;10.0;true;true;false;;;0;true;true;
block-unloader;241;-1;debugOnly;3;BlockUnloader;false;distribution;0.0;true;true;;25;;true;false;false;10.0;true;true;false;;;0;true;true;
